Name,Age,Preferred Positions,CB,LCB,RCB,LB,RB,LWB,RWB,CDM,LDM,RDM,CM,LCM,RCM,LM,RM,CAM,LAM,RAM,LW,RW,LF,RF,LS,RS,CF,ST,Rango edad,Score_prom
Gus Outomouro,33,LM ST ,43.0,43.0,43.0,49.0,49.0,52.0,52.0,50.0,50.0,50.0,66.0,66.0,66.0,71.0,71.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,Cercano al retiro,72.0
S. Schrijvers,20,LM RM CF CAM ,53.0,53.0,53.0,60.0,60.0,62.0,62.0,59.0,59.0,59.0,69.0,69.0,69.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,71.0,71.0,69.0,69.0,71.0,69.0,Joven promesa,70.5
G. Hooper,29,ST ,42.0,42.0,42.0,45.0,45.0,48.0,48.0,46.0,46.0,46.0,60.0,60.0,60.0,67.0,67.0,67.0,67.0,67.0,68.0,68.0,70.0,70.0,72.0,72.0,70.0,72.0,Máximo potencial,70.25
F. Santander,26,ST ,47.0,47.0,47.0,49.0,49.0,52.0,52.0,51.0,51.0,51.0,64.0,64.0,64.0,68.0,68.0,69.0,69.0,69.0,69.0,69.0,70.0,70.0,72.0,72.0,70.0,72.0,Máximo potencial,70.5
N. Füllkrug,24,ST ,46.0,46.0,46.0,48.0,48.0,51.0,51.0,48.0,48.0,48.0,60.0,60.0,60.0,67.0,67.0,66.0,66.0,66.0,68.0,68.0,69.0,69.0,72.0,72.0,69.0,72.0,Máximo potencial,69.88
Leandro Vivenço,29,ST ,41.0,41.0,41.0,48.0,48.0,51.0,51.0,47.0,47.0,47.0,61.0,61.0,61.0,69.0,69.0,68.0,68.0,68.0,70.0,70.0,71.0,71.0,72.0,72.0,71.0,72.0,Máximo potencial,71.12
J. Kluivert,18,LW RW ,48.0,48.0,48.0,55.0,55.0,59.0,59.0,53.0,53.0,53.0,64.0,64.0,64.0,72.0,72.0,71.0,71.0,71.0,73.0,73.0,71.0,71.0,67.0,67.0,71.0,67.0,Joven promesa,70.0
M. Oyola,34,LW RW CAM ,36.0,36.0,36.0,45.0,45.0,50.0,50.0,50.0,50.0,50.0,68.0,68.0,68.0,71.0,71.0,72.0,72.0,72.0,70.0,70.0,69.0,69.0,63.0,63.0,69.0,63.0,Cercano al retiro,67.0
Tiago,24,LM CF ,48.0,48.0,48.0,56.0,56.0,59.0,59.0,56.0,56.0,56.0,68.0,68.0,68.0,73.0,73.0,73.0,73.0,73.0,74.0,74.0,73.0,73.0,71.0,71.0,73.0,71.0,Máximo potencial,72.5
M. Maâzou,28,RW ST ,47.0,47.0,47.0,50.0,50.0,52.0,52.0,47.0,47.0,47.0,58.0,58.0,58.0,67.0,67.0,65.0,65.0,65.0,68.0,68.0,69.0,69.0,72.0,72.0,69.0,72.0,Máximo potencial,69.88
J. Arango,26,ST CAM ,43.0,43.0,43.0,49.0,49.0,53.0,53.0,51.0,51.0,51.0,65.0,65.0,65.0,72.0,72.0,72.0,72.0,72.0,73.0,73.0,72.0,72.0,69.0,69.0,72.0,69.0,Máximo potencial,71.12
Varela,32,RM LM RW LW ,52.0,52.0,52.0,56.0,56.0,59.0,59.0,57.0,57.0,57.0,67.0,67.0,67.0,72.0,72.0,72.0,72.0,72.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,Cercano al retiro,73.0
M. Suttner,30,LWB LB ,69.0,69.0,69.0,72.0,72.0,73.0,73.0,71.0,71.0,71.0,69.0,69.0,69.0,70.0,70.0,68.0,68.0,68.0,68.0,68.0,66.0,66.0,64.0,64.0,66.0,64.0,Máximo potencial,65.75
K. Fatai,27,RW ST ,41.0,41.0,41.0,47.0,47.0,49.0,49.0,43.0,43.0,43.0,57.0,57.0,57.0,68.0,68.0,66.0,66.0,66.0,70.0,70.0,70.0,70.0,72.0,72.0,70.0,72.0,Máximo potencial,70.75
Gustavo Lobateiro,29,CF ST CAM ,45.0,45.0,45.0,52.0,52.0,55.0,55.0,52.0,52.0,52.0,66.0,66.0,66.0,71.0,71.0,72.0,72.0,72.0,73.0,73.0,72.0,72.0,69.0,69.0,72.0,69.0,Máximo potencial,71.12
A. Petagna,22,ST ,43.0,43.0,43.0,42.0,42.0,46.0,46.0,46.0,46.0,46.0,61.0,61.0,61.0,65.0,65.0,67.0,67.0,67.0,66.0,66.0,69.0,69.0,72.0,72.0,69.0,72.0,Máximo potencial,69.38
G. Murray,33,ST ,51.0,51.0,51.0,48.0,48.0,49.0,49.0,53.0,53.0,53.0,63.0,63.0,63.0,64.0,64.0,67.0,67.0,67.0,65.0,65.0,69.0,69.0,72.0,72.0,69.0,72.0,Cercano al retiro,69.12
Evandro Rochedo,33,ST ,54.0,54.0,54.0,52.0,52.0,54.0,54.0,54.0,54.0,54.0,62.0,62.0,62.0,65.0,65.0,67.0,67.0,67.0,67.0,67.0,70.0,70.0,72.0,72.0,70.0,72.0,Cercano al retiro,70.0
H. Traoré,25,RWB RM RB ,70.0,70.0,70.0,72.0,72.0,73.0,73.0,70.0,70.0,70.0,69.0,69.0,69.0,71.0,71.0,68.0,68.0,68.0,69.0,69.0,68.0,68.0,65.0,65.0,68.0,65.0,Máximo potencial,67.12
D. Quintero,29,RM ST ,44.0,44.0,44.0,50.0,50.0,54.0,54.0,52.0,52.0,52.0,67.0,67.0,67.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,72.0,72.0,74.0,72.0,Máximo potencial,73.25
M. Jimañez,29,LM CAM ST ,43.0,43.0,43.0,48.0,48.0,51.0,51.0,48.0,48.0,48.0,61.0,61.0,61.0,67.0,67.0,67.0,67.0,67.0,69.0,69.0,70.0,70.0,72.0,72.0,70.0,72.0,Máximo potencial,70.5
Luiz Araújo,21,CAM RW LW ,49.0,49.0,49.0,58.0,58.0,60.0,60.0,56.0,56.0,56.0,67.0,67.0,67.0,72.0,72.0,73.0,73.0,73.0,73.0,73.0,72.0,72.0,67.0,67.0,72.0,67.0,Joven promesa,70.38
A. Bouhaddouz,30,ST ,44.0,44.0,44.0,44.0,44.0,47.0,47.0,47.0,47.0,47.0,58.0,58.0,58.0,63.0,63.0,64.0,64.0,64.0,65.0,65.0,67.0,67.0,72.0,72.0,67.0,72.0,Máximo potencial,68.38
C. Santos,29,CAM ST ,49.0,49.0,49.0,52.0,52.0,54.0,54.0,53.0,53.0,53.0,66.0,66.0,66.0,69.0,69.0,70.0,70.0,70.0,70.0,70.0,71.0,71.0,72.0,72.0,71.0,72.0,Máximo potencial,71.12
A. Marelos,33,LM ST ,43.0,43.0,43.0,49.0,49.0,52.0,52.0,50.0,50.0,50.0,66.0,66.0,66.0,71.0,71.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,Cercano al retiro,72.0
F. Falco,25,LW CAM ,40.0,40.0,40.0,49.0,49.0,53.0,53.0,51.0,51.0,51.0,67.0,67.0,67.0,71.0,71.0,72.0,72.0,72.0,72.0,72.0,70.0,70.0,66.0,66.0,70.0,66.0,Máximo potencial,69.0
Marín,20,LWB LB ,70.0,70.0,70.0,72.0,72.0,72.0,72.0,69.0,69.0,69.0,64.0,64.0,64.0,66.0,66.0,63.0,63.0,63.0,64.0,64.0,62.0,62.0,59.0,59.0,62.0,59.0,Joven promesa,61.38
O. Estupiñán,20,ST ,41.0,41.0,41.0,44.0,44.0,46.0,46.0,43.0,43.0,43.0,56.0,56.0,56.0,63.0,63.0,63.0,63.0,63.0,65.0,65.0,68.0,68.0,72.0,72.0,68.0,72.0,Joven promesa,68.75
B. Peñena,29,ST ,41.0,41.0,41.0,48.0,48.0,51.0,51.0,47.0,47.0,47.0,61.0,61.0,61.0,69.0,69.0,68.0,68.0,68.0,70.0,70.0,71.0,71.0,72.0,72.0,71.0,72.0,Máximo potencial,71.12
F. Adi,26,ST ,44.0,44.0,44.0,42.0,42.0,44.0,44.0,45.0,45.0,45.0,55.0,55.0,55.0,62.0,62.0,64.0,64.0,64.0,64.0,64.0,69.0,69.0,72.0,72.0,69.0,72.0,Máximo potencial,68.88
Paulinho,31,ST ,44.0,44.0,44.0,49.0,49.0,52.0,52.0,50.0,50.0,50.0,66.0,66.0,66.0,71.0,71.0,73.0,73.0,73.0,72.0,72.0,73.0,73.0,72.0,72.0,73.0,72.0,Cercano al retiro,72.38
N. Johansson,37,LWB CB ,72.0,72.0,72.0,63.0,63.0,62.0,62.0,68.0,68.0,68.0,58.0,58.0,58.0,52.0,52.0,51.0,51.0,51.0,48.0,48.0,48.0,48.0,47.0,47.0,48.0,47.0,Cercano al retiro,47.62
Quique,27,LM RM ST ,52.0,52.0,52.0,56.0,56.0,58.0,58.0,55.0,55.0,55.0,65.0,65.0,65.0,70.0,70.0,70.0,70.0,70.0,71.0,71.0,71.0,71.0,72.0,72.0,71.0,72.0,Máximo potencial,71.38
L. Janson,22,ST LM ,42.0,42.0,42.0,49.0,49.0,53.0,53.0,50.0,50.0,50.0,67.0,67.0,67.0,72.0,72.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,70.0,70.0,74.0,70.0,Máximo potencial,72.5
S. Plavšić,21,RM RW ,36.0,36.0,36.0,51.0,51.0,55.0,55.0,45.0,45.0,45.0,61.0,61.0,61.0,71.0,71.0,69.0,69.0,69.0,73.0,73.0,71.0,71.0,67.0,67.0,71.0,67.0,Joven promesa,70.0
D. Villalva,24,CF ST LM ,42.0,42.0,42.0,53.0,53.0,56.0,56.0,50.0,50.0,50.0,65.0,65.0,65.0,72.0,72.0,73.0,73.0,73.0,74.0,74.0,73.0,73.0,70.0,70.0,73.0,70.0,Máximo potencial,72.12
M. Krmenčík,24,CF ST ,46.0,46.0,46.0,47.0,47.0,49.0,49.0,48.0,48.0,48.0,59.0,59.0,59.0,67.0,67.0,67.0,67.0,67.0,69.0,69.0,70.0,70.0,72.0,72.0,70.0,72.0,Máximo potencial,70.5
M. Pucciarelli,26,CF ST ,45.0,45.0,45.0,54.0,54.0,58.0,58.0,53.0,53.0,53.0,67.0,67.0,67.0,74.0,74.0,74.0,74.0,74.0,75.0,75.0,75.0,75.0,72.0,72.0,75.0,72.0,Máximo potencial,73.88
J. Haberer,23,CAM CF ,52.0,52.0,52.0,58.0,58.0,61.0,61.0,59.0,59.0,59.0,70.0,70.0,70.0,72.0,72.0,73.0,73.0,73.0,72.0,72.0,73.0,73.0,70.0,70.0,73.0,70.0,Máximo potencial,71.62
Bueno,29,ST CAM ,48.0,48.0,48.0,52.0,52.0,55.0,55.0,53.0,53.0,53.0,65.0,65.0,65.0,69.0,69.0,72.0,72.0,72.0,72.0,72.0,73.0,73.0,72.0,72.0,73.0,72.0,Máximo potencial,72.38
I. Success,21,ST RM LM ,46.0,46.0,46.0,51.0,51.0,55.0,55.0,50.0,50.0,50.0,63.0,63.0,63.0,72.0,72.0,70.0,70.0,70.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,Joven promesa,73.0
D. Kadah,31,CF CAM ,46.0,46.0,46.0,49.0,49.0,52.0,52.0,52.0,52.0,52.0,67.0,67.0,67.0,71.0,71.0,72.0,72.0,72.0,71.0,71.0,73.0,73.0,74.0,74.0,73.0,74.0,Cercano al retiro,72.88
N. Roux,29,ST ,48.0,48.0,48.0,52.0,52.0,55.0,55.0,53.0,53.0,53.0,66.0,66.0,66.0,70.0,70.0,70.0,70.0,70.0,71.0,71.0,71.0,71.0,72.0,72.0,71.0,72.0,Máximo potencial,71.38
Alex Berenguer,21,LM LWB RWB ,65.0,65.0,65.0,71.0,71.0,72.0,72.0,68.0,68.0,68.0,68.0,68.0,68.0,73.0,73.0,70.0,70.0,70.0,72.0,72.0,71.0,71.0,68.0,68.0,71.0,68.0,Joven promesa,70.12
J. Mbakogu,24,ST ,44.0,44.0,44.0,49.0,49.0,51.0,51.0,47.0,47.0,47.0,60.0,60.0,60.0,69.0,69.0,68.0,68.0,68.0,70.0,70.0,71.0,71.0,72.0,72.0,71.0,72.0,Máximo potencial,71.12
Y. Kobayashi,29,LM RM ST ,42.0,42.0,42.0,52.0,52.0,56.0,56.0,50.0,50.0,50.0,64.0,64.0,64.0,72.0,72.0,71.0,71.0,71.0,73.0,73.0,73.0,73.0,72.0,72.0,73.0,72.0,Máximo potencial,72.62
Tano Bonnin,27,RWB RB CB ,72.0,72.0,72.0,67.0,67.0,66.0,66.0,68.0,68.0,68.0,58.0,58.0,58.0,54.0,54.0,52.0,52.0,52.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,Máximo potencial,50.0
A. Lozano,24,CAM ST ,47.0,47.0,47.0,50.0,50.0,52.0,52.0,49.0,49.0,49.0,62.0,62.0,62.0,69.0,69.0,70.0,70.0,70.0,70.0,70.0,71.0,71.0,72.0,72.0,71.0,72.0,Máximo potencial,71.12
M. Antenucci,32,ST ,46.0,46.0,46.0,52.0,52.0,55.0,55.0,52.0,52.0,52.0,64.0,64.0,64.0,70.0,70.0,71.0,71.0,71.0,72.0,72.0,73.0,73.0,72.0,72.0,73.0,72.0,Cercano al retiro,72.38
T. Abraham,19,ST ,42.0,42.0,42.0,45.0,45.0,47.0,47.0,45.0,45.0,45.0,59.0,59.0,59.0,65.0,65.0,66.0,66.0,66.0,67.0,67.0,70.0,70.0,72.0,72.0,70.0,72.0,Joven promesa,70.0
R. Durmisi,23,LWB LB ,68.0,68.0,68.0,72.0,72.0,72.0,72.0,69.0,69.0,69.0,69.0,69.0,69.0,72.0,72.0,69.0,69.0,69.0,70.0,70.0,69.0,69.0,67.0,67.0,69.0,67.0,Máximo potencial,68.5
Álvaro,26,ST ,47.0,47.0,47.0,49.0,49.0,51.0,51.0,51.0,51.0,51.0,64.0,64.0,64.0,67.0,67.0,69.0,69.0,69.0,69.0,69.0,71.0,71.0,72.0,72.0,71.0,72.0,Máximo potencial,70.88
K. Sigþórsson,27,ST ,52.0,52.0,52.0,51.0,51.0,52.0,52.0,54.0,54.0,54.0,63.0,63.0,63.0,64.0,64.0,66.0,66.0,66.0,65.0,65.0,68.0,68.0,72.0,72.0,68.0,72.0,Máximo potencial,68.75
A. del Valle,28,ST ,41.0,41.0,41.0,48.0,48.0,51.0,51.0,46.0,46.0,46.0,62.0,62.0,62.0,69.0,69.0,70.0,70.0,70.0,71.0,71.0,72.0,72.0,72.0,72.0,72.0,72.0,Máximo potencial,71.75
Adama,21,RW RM ,41.0,41.0,41.0,49.0,49.0,54.0,54.0,48.0,48.0,48.0,60.0,60.0,60.0,72.0,72.0,68.0,68.0,68.0,73.0,73.0,70.0,70.0,68.0,68.0,70.0,68.0,Joven promesa,70.0
F. Forestieri,27,LM ST ,51.0,51.0,51.0,56.0,56.0,58.0,58.0,56.0,56.0,56.0,68.0,68.0,68.0,73.0,73.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,72.0,72.0,74.0,72.0,Máximo potencial,73.25
G. Sansone,30,CAM ST LW ,41.0,41.0,41.0,51.0,51.0,54.0,54.0,48.0,48.0,48.0,63.0,63.0,63.0,71.0,71.0,71.0,71.0,71.0,73.0,73.0,72.0,72.0,70.0,70.0,72.0,70.0,Máximo potencial,71.5
O. Kuzmin,36,RWB RB ,72.0,72.0,72.0,72.0,72.0,71.0,71.0,71.0,71.0,71.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,67.0,67.0,68.0,67.0,Cercano al retiro,67.62
M. Sylla,23,ST ,52.0,52.0,52.0,54.0,54.0,56.0,56.0,53.0,53.0,53.0,63.0,63.0,63.0,69.0,69.0,70.0,70.0,70.0,71.0,71.0,72.0,72.0,72.0,72.0,72.0,72.0,Máximo potencial,71.75
J. Plata,25,ST LW ,43.0,43.0,43.0,53.0,53.0,56.0,56.0,51.0,51.0,51.0,64.0,64.0,64.0,71.0,71.0,71.0,71.0,71.0,73.0,73.0,72.0,72.0,69.0,69.0,72.0,69.0,Máximo potencial,71.12
W. Weghorst,24,ST ,49.0,49.0,49.0,47.0,47.0,49.0,49.0,49.0,49.0,49.0,57.0,57.0,57.0,62.0,62.0,63.0,63.0,63.0,63.0,63.0,67.0,67.0,72.0,72.0,67.0,72.0,Máximo potencial,67.88
Borja García,26,LM ST CM ,62.0,62.0,62.0,66.0,66.0,67.0,67.0,67.0,67.0,67.0,72.0,72.0,72.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,72.0,72.0,69.0,69.0,72.0,69.0,Máximo potencial,71.12
Kim Seung Joon,22,RW LM ,38.0,38.0,38.0,50.0,50.0,54.0,54.0,48.0,48.0,48.0,64.0,64.0,64.0,72.0,72.0,71.0,71.0,71.0,72.0,72.0,71.0,71.0,69.0,69.0,71.0,69.0,Máximo potencial,70.5
N. Stojiljković,24,ST ,53.0,53.0,53.0,53.0,53.0,54.0,54.0,54.0,54.0,54.0,62.0,62.0,62.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,69.0,69.0,72.0,72.0,69.0,72.0,Máximo potencial,69.62
A. Limbombe,22,LW LM ,35.0,35.0,35.0,48.0,48.0,53.0,53.0,45.0,45.0,45.0,61.0,61.0,61.0,72.0,72.0,69.0,69.0,69.0,73.0,73.0,70.0,70.0,67.0,67.0,70.0,67.0,Máximo potencial,69.62
M. Samatta,24,ST ,40.0,40.0,40.0,45.0,45.0,48.0,48.0,43.0,43.0,43.0,57.0,57.0,57.0,67.0,67.0,66.0,66.0,66.0,69.0,69.0,69.0,69.0,72.0,72.0,69.0,72.0,Máximo potencial,70.12
J. Cabot,23,ST LM RM ,40.0,40.0,40.0,52.0,52.0,56.0,56.0,49.0,49.0,49.0,62.0,62.0,62.0,72.0,72.0,70.0,70.0,70.0,74.0,74.0,72.0,72.0,68.0,68.0,72.0,68.0,Máximo potencial,71.0
A. Cornelius,24,ST ,46.0,46.0,46.0,45.0,45.0,47.0,47.0,47.0,47.0,47.0,58.0,58.0,58.0,63.0,63.0,64.0,64.0,64.0,65.0,65.0,68.0,68.0,72.0,72.0,68.0,72.0,Máximo potencial,68.75
C. Larin,22,ST ,44.0,44.0,44.0,44.0,44.0,46.0,46.0,44.0,44.0,44.0,55.0,55.0,55.0,62.0,62.0,64.0,64.0,64.0,64.0,64.0,68.0,68.0,72.0,72.0,68.0,72.0,Máximo potencial,68.5
P. Etebo,21,CAM ST LM ,40.0,40.0,40.0,48.0,48.0,52.0,52.0,46.0,46.0,46.0,63.0,63.0,63.0,72.0,72.0,72.0,72.0,72.0,73.0,73.0,74.0,74.0,73.0,73.0,74.0,73.0,Joven promesa,73.38
P. Chavarría,29,RM ST ,51.0,51.0,51.0,56.0,56.0,59.0,59.0,56.0,56.0,56.0,67.0,67.0,67.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,Máximo potencial,72.0
Ademilson,23,RM ST ,47.0,47.0,47.0,52.0,52.0,54.0,54.0,51.0,51.0,51.0,63.0,63.0,63.0,71.0,71.0,71.0,71.0,71.0,73.0,73.0,73.0,73.0,72.0,72.0,73.0,72.0,Máximo potencial,72.62
F. Zampedri,29,ST ,43.0,43.0,43.0,44.0,44.0,47.0,47.0,45.0,45.0,45.0,58.0,58.0,58.0,65.0,65.0,66.0,66.0,66.0,67.0,67.0,69.0,69.0,72.0,72.0,69.0,72.0,Máximo potencial,69.62
A. Zeneli,22,RW LW ,45.0,45.0,45.0,54.0,54.0,58.0,58.0,53.0,53.0,53.0,64.0,64.0,64.0,72.0,72.0,70.0,70.0,70.0,73.0,73.0,71.0,71.0,68.0,68.0,71.0,68.0,Máximo potencial,70.38
G. McCleary,30,ST RM RW ,55.0,55.0,55.0,60.0,60.0,62.0,62.0,57.0,57.0,57.0,65.0,65.0,65.0,72.0,72.0,71.0,71.0,71.0,73.0,73.0,72.0,72.0,71.0,71.0,72.0,71.0,Máximo potencial,71.88
R. Rodelin,27,RW RM LW ,51.0,51.0,51.0,55.0,55.0,58.0,58.0,57.0,57.0,57.0,70.0,70.0,70.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,74.0,74.0,74.0,74.0,74.0,74.0,Máximo potencial,73.75
L. Hinterseer,26,RW ST ,48.0,48.0,48.0,50.0,50.0,52.0,52.0,52.0,52.0,52.0,63.0,63.0,63.0,67.0,67.0,68.0,68.0,68.0,68.0,68.0,70.0,70.0,72.0,72.0,70.0,72.0,Máximo potencial,70.25
S. Dubarbier,31,LWB LB ,71.0,71.0,71.0,72.0,72.0,72.0,72.0,70.0,70.0,70.0,68.0,68.0,68.0,71.0,71.0,68.0,68.0,68.0,70.0,70.0,69.0,69.0,67.0,67.0,69.0,67.0,Cercano al retiro,68.5
D. Dwyer,26,ST ,44.0,44.0,44.0,46.0,46.0,49.0,49.0,45.0,45.0,45.0,57.0,57.0,57.0,65.0,65.0,65.0,65.0,65.0,68.0,68.0,69.0,69.0,72.0,72.0,69.0,72.0,Máximo potencial,69.88
A. Rosina,33,ST CAM RW ,36.0,36.0,36.0,49.0,49.0,53.0,53.0,49.0,49.0,49.0,67.0,67.0,67.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,72.0,72.0,68.0,68.0,72.0,68.0,Cercano al retiro,70.75
A. Silva,27,RM RB RW ,67.0,67.0,67.0,71.0,71.0,73.0,73.0,70.0,70.0,70.0,72.0,72.0,72.0,73.0,73.0,72.0,72.0,72.0,73.0,73.0,72.0,72.0,70.0,70.0,72.0,70.0,Máximo potencial,71.5
M. Cornet,20,LW RW ,48.0,48.0,48.0,55.0,55.0,58.0,58.0,52.0,52.0,52.0,64.0,64.0,64.0,72.0,72.0,71.0,71.0,71.0,73.0,73.0,73.0,73.0,74.0,74.0,73.0,74.0,Joven promesa,73.38
U. Đurđević,23,ST ,46.0,46.0,46.0,44.0,44.0,46.0,46.0,49.0,49.0,49.0,60.0,60.0,60.0,63.0,63.0,67.0,67.0,67.0,66.0,66.0,70.0,70.0,72.0,72.0,70.0,72.0,Máximo potencial,69.75
C. Lungu,26,CDM ST LM ,54.0,54.0,54.0,60.0,60.0,63.0,63.0,58.0,58.0,58.0,66.0,66.0,66.0,72.0,72.0,70.0,70.0,70.0,72.0,72.0,70.0,70.0,67.0,67.0,70.0,67.0,Máximo potencial,69.38
D. Ballega,33,ST ,54.0,54.0,54.0,52.0,52.0,54.0,54.0,54.0,54.0,54.0,62.0,62.0,62.0,65.0,65.0,67.0,67.0,67.0,67.0,67.0,70.0,70.0,72.0,72.0,70.0,72.0,Cercano al retiro,70.0
Gelson Dala,20,LM RM CF ,40.0,40.0,40.0,48.0,48.0,51.0,51.0,44.0,44.0,44.0,59.0,59.0,59.0,69.0,69.0,69.0,69.0,69.0,72.0,72.0,73.0,73.0,74.0,74.0,73.0,74.0,Joven promesa,73.12
I. Sylla,26,ST ,46.0,46.0,46.0,47.0,47.0,49.0,49.0,48.0,48.0,48.0,60.0,60.0,60.0,66.0,66.0,67.0,67.0,67.0,68.0,68.0,69.0,69.0,72.0,72.0,69.0,72.0,Máximo potencial,69.88
Edinho,34,ST ,49.0,49.0,49.0,47.0,47.0,48.0,48.0,48.0,48.0,48.0,57.0,57.0,57.0,61.0,61.0,64.0,64.0,64.0,64.0,64.0,68.0,68.0,72.0,72.0,68.0,72.0,Cercano al retiro,68.5
M. Cauteruccio,30,RM ST ,53.0,53.0,53.0,55.0,55.0,57.0,57.0,56.0,56.0,56.0,65.0,65.0,65.0,68.0,68.0,69.0,69.0,69.0,69.0,69.0,71.0,71.0,72.0,72.0,71.0,72.0,Máximo potencial,70.88
S. Romero,28,ST ,50.0,50.0,50.0,54.0,54.0,56.0,56.0,54.0,54.0,54.0,65.0,65.0,65.0,70.0,70.0,70.0,70.0,70.0,71.0,71.0,71.0,71.0,72.0,72.0,71.0,72.0,Máximo potencial,71.38
J. Benítez,24,ST ,40.0,40.0,40.0,44.0,44.0,46.0,46.0,45.0,45.0,45.0,61.0,61.0,61.0,68.0,68.0,70.0,70.0,70.0,69.0,69.0,72.0,72.0,72.0,72.0,72.0,72.0,Máximo potencial,71.25
B. Sigurðarson,25,RM ST ,55.0,55.0,55.0,57.0,57.0,60.0,60.0,57.0,57.0,57.0,65.0,65.0,65.0,71.0,71.0,70.0,70.0,70.0,72.0,72.0,71.0,71.0,72.0,72.0,71.0,72.0,Máximo potencial,71.62
F. Melchiorri,30,ST ,43.0,43.0,43.0,46.0,46.0,48.0,48.0,46.0,46.0,46.0,60.0,60.0,60.0,67.0,67.0,68.0,68.0,68.0,69.0,69.0,71.0,71.0,72.0,72.0,71.0,72.0,Máximo potencial,70.88
C. Alemán,21,RW ,43.0,43.0,43.0,51.0,51.0,55.0,55.0,53.0,53.0,53.0,68.0,68.0,68.0,72.0,72.0,73.0,73.0,73.0,72.0,72.0,72.0,72.0,70.0,70.0,72.0,70.0,Joven promesa,71.25
S. Šćepović,27,ST ,49.0,49.0,49.0,50.0,50.0,51.0,51.0,50.0,50.0,50.0,60.0,60.0,60.0,63.0,63.0,66.0,66.0,66.0,65.0,65.0,68.0,68.0,71.0,71.0,68.0,71.0,Máximo potencial,68.38
F. Chafik,30,RWB RB ,68.0,68.0,68.0,71.0,71.0,72.0,72.0,67.0,67.0,67.0,64.0,64.0,64.0,66.0,66.0,63.0,63.0,63.0,65.0,65.0,63.0,63.0,61.0,61.0,63.0,61.0,Máximo potencial,62.75
O. Jonia,25,ST ,45.0,45.0,45.0,53.0,53.0,56.0,56.0,49.0,49.0,49.0,60.0,60.0,60.0,69.0,69.0,68.0,68.0,68.0,72.0,72.0,71.0,71.0,71.0,71.0,71.0,71.0,Máximo potencial,71.25
M. Pektemek,28,ST ,60.0,60.0,60.0,63.0,63.0,64.0,64.0,62.0,62.0,62.0,68.0,68.0,68.0,71.0,71.0,70.0,70.0,70.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,Máximo potencial,71.0
Ivi,23,CAM RM ST LM ,46.0,46.0,46.0,54.0,54.0,57.0,57.0,53.0,53.0,53.0,65.0,65.0,65.0,71.0,71.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,71.0,71.0,72.0,71.0,Máximo potencial,71.62
M. Echeberria,25,ST ,50.0,50.0,50.0,53.0,53.0,55.0,55.0,53.0,53.0,53.0,62.0,62.0,62.0,66.0,66.0,66.0,66.0,66.0,67.0,67.0,69.0,69.0,71.0,71.0,69.0,71.0,Máximo potencial,69.25
J. Pohjanpalo,22,ST ,40.0,40.0,40.0,44.0,44.0,47.0,47.0,43.0,43.0,43.0,56.0,56.0,56.0,65.0,65.0,65.0,65.0,65.0,67.0,67.0,68.0,68.0,71.0,71.0,68.0,71.0,Máximo potencial,68.88
A. Benali,25,CF RW ,52.0,52.0,52.0,60.0,60.0,63.0,63.0,61.0,61.0,61.0,71.0,71.0,71.0,72.0,72.0,73.0,73.0,73.0,72.0,72.0,71.0,71.0,65.0,65.0,71.0,65.0,Máximo potencial,69.0
V. Ibarbo,27,RW ST ,52.0,52.0,52.0,57.0,57.0,59.0,59.0,54.0,54.0,54.0,64.0,64.0,64.0,72.0,72.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,71.0,71.0,72.0,71.0,Máximo potencial,71.62
B. Parker,31,CAM LM ST CF ,42.0,42.0,42.0,51.0,51.0,54.0,54.0,50.0,50.0,50.0,66.0,66.0,66.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,70.0,70.0,72.0,70.0,Cercano al retiro,71.25
L. Parreses,25,ST ,41.0,41.0,41.0,48.0,48.0,50.0,50.0,48.0,48.0,48.0,62.0,62.0,62.0,68.0,68.0,68.0,68.0,68.0,69.0,69.0,70.0,70.0,71.0,71.0,70.0,71.0,Máximo potencial,70.12
