Name,Age,Preferred Positions,CB,LCB,RCB,LB,RB,LWB,RWB,CDM,LDM,RDM,CM,LCM,RCM,LM,RM,CAM,LAM,RAM,LW,RW,LF,RF,LS,RS,CF,ST,Rango edad,Score_prom
Diogo Gonçalves,20,LM RM ,45.0,45.0,45.0,52.0,52.0,55.0,55.0,51.0,51.0,51.0,65.0,65.0,65.0,72.0,72.0,72.0,72.0,72.0,73.0,73.0,73.0,73.0,71.0,71.0,73.0,71.0,Joven promesa,64.36
N. Barazite,27,CAM ,43.0,43.0,43.0,50.0,50.0,54.0,54.0,52.0,52.0,52.0,67.0,67.0,67.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,70.0,70.0,72.0,70.0,Máximo potencial,65.18
Tomás Pina,29,CDM CM ,70.0,70.0,70.0,68.0,68.0,68.0,68.0,72.0,72.0,72.0,72.0,72.0,72.0,67.0,67.0,69.0,69.0,69.0,66.0,66.0,68.0,68.0,67.0,67.0,68.0,67.0,Máximo potencial,70.27
Fran Mérida,27,CAM CM CDM ,68.0,68.0,68.0,69.0,69.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,70.0,70.0,71.0,71.0,71.0,70.0,70.0,70.0,70.0,67.0,67.0,70.0,67.0,Máximo potencial,71.36
R. Lawal,27,CAM CM CDM ,69.0,69.0,69.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,70.0,70.0,71.0,70.0,Máximo potencial,71.73
J. Gutiérrez,33,LM CM ,68.0,68.0,68.0,68.0,68.0,69.0,69.0,70.0,70.0,70.0,72.0,72.0,72.0,71.0,71.0,71.0,71.0,71.0,70.0,70.0,71.0,71.0,69.0,69.0,71.0,69.0,Cercano al retiro,71.0
L. Mareček,27,CM CB CDM ,69.0,69.0,69.0,71.0,71.0,72.0,72.0,72.0,72.0,72.0,71.0,71.0,71.0,69.0,69.0,68.0,68.0,68.0,67.0,67.0,66.0,66.0,62.0,62.0,66.0,62.0,Máximo potencial,70.09
H. Ejeda,33,LM RM ,56.0,56.0,56.0,63.0,63.0,65.0,65.0,61.0,61.0,61.0,67.0,67.0,67.0,72.0,72.0,70.0,70.0,70.0,71.0,71.0,68.0,68.0,63.0,63.0,68.0,63.0,Cercano al retiro,67.09
G. McCleary,30,ST RM RW ,55.0,55.0,55.0,60.0,60.0,62.0,62.0,57.0,57.0,57.0,65.0,65.0,65.0,72.0,72.0,71.0,71.0,71.0,73.0,73.0,72.0,72.0,71.0,71.0,72.0,71.0,Máximo potencial,65.73
B. Alemán,27,CM LM ,64.0,64.0,64.0,67.0,67.0,68.0,68.0,67.0,67.0,67.0,71.0,71.0,71.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,70.0,70.0,72.0,70.0,Máximo potencial,70.36
Clinton Mata,24,RM RB ,68.0,68.0,68.0,72.0,72.0,72.0,72.0,68.0,68.0,68.0,65.0,65.0,65.0,68.0,68.0,66.0,66.0,66.0,68.0,68.0,65.0,65.0,62.0,62.0,65.0,62.0,Máximo potencial,66.64
S. Hutchinson,27,CB CM CDM ,73.0,73.0,73.0,70.0,70.0,70.0,70.0,72.0,72.0,72.0,66.0,66.0,66.0,64.0,64.0,62.0,62.0,62.0,62.0,62.0,61.0,61.0,60.0,60.0,61.0,60.0,Máximo potencial,66.18
R. Rodelin,27,RW RM LW ,51.0,51.0,51.0,55.0,55.0,58.0,58.0,57.0,57.0,57.0,70.0,70.0,70.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,74.0,74.0,74.0,74.0,74.0,74.0,Máximo potencial,67.82
L. Bridcutt,28,CM CDM ,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,67.0,67.0,67.0,66.0,66.0,63.0,63.0,63.0,63.0,63.0,62.0,62.0,60.0,60.0,62.0,60.0,Máximo potencial,67.09
H. Medunjanin,32,CM CDM ,67.0,67.0,67.0,68.0,68.0,70.0,70.0,72.0,72.0,72.0,75.0,75.0,75.0,73.0,73.0,75.0,75.0,75.0,73.0,73.0,74.0,74.0,71.0,71.0,74.0,71.0,Cercano al retiro,73.82
Paulo Machado,31,LM RM CAM CM ,58.0,58.0,58.0,64.0,64.0,67.0,67.0,66.0,66.0,66.0,72.0,72.0,72.0,73.0,73.0,74.0,74.0,74.0,73.0,73.0,73.0,73.0,69.0,69.0,73.0,69.0,Cercano al retiro,71.09
V. Ayala,29,RM CDM CM ,68.0,68.0,68.0,69.0,69.0,70.0,70.0,70.0,70.0,70.0,72.0,72.0,72.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,70.0,70.0,71.0,70.0,Máximo potencial,71.0
A. Rosina,33,ST CAM RW ,36.0,36.0,36.0,49.0,49.0,53.0,53.0,49.0,49.0,49.0,67.0,67.0,67.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,72.0,72.0,68.0,68.0,72.0,68.0,Cercano al retiro,64.82
A. Silva,27,RM RB RW ,67.0,67.0,67.0,71.0,71.0,73.0,73.0,70.0,70.0,70.0,72.0,72.0,72.0,73.0,73.0,72.0,72.0,72.0,73.0,73.0,72.0,72.0,70.0,70.0,72.0,70.0,Máximo potencial,71.64
A. Ghazal,25,CDM ,74.0,74.0,74.0,68.0,68.0,67.0,67.0,72.0,72.0,72.0,65.0,65.0,65.0,59.0,59.0,60.0,60.0,60.0,56.0,56.0,57.0,57.0,55.0,55.0,57.0,55.0,Máximo potencial,64.45
Guilherme,26,RM ,60.0,60.0,60.0,66.0,66.0,67.0,67.0,64.0,64.0,64.0,68.0,68.0,68.0,72.0,72.0,71.0,71.0,71.0,73.0,73.0,71.0,71.0,67.0,67.0,71.0,67.0,Máximo potencial,68.45
N. Domínguez,27,CM CDM ,70.0,70.0,70.0,68.0,68.0,68.0,68.0,72.0,72.0,72.0,72.0,72.0,72.0,67.0,67.0,69.0,69.0,69.0,65.0,65.0,67.0,67.0,66.0,66.0,67.0,66.0,Máximo potencial,70.27
C. Lungu,26,CDM ST LM ,54.0,54.0,54.0,60.0,60.0,63.0,63.0,58.0,58.0,58.0,66.0,66.0,66.0,72.0,72.0,70.0,70.0,70.0,72.0,72.0,70.0,70.0,67.0,67.0,70.0,67.0,Máximo potencial,66.0
Gelson Dala,20,LM RM CF ,40.0,40.0,40.0,48.0,48.0,51.0,51.0,44.0,44.0,44.0,59.0,59.0,59.0,69.0,69.0,69.0,69.0,69.0,72.0,72.0,73.0,73.0,74.0,74.0,73.0,74.0,Joven promesa,59.45
A. Esiti,23,CM CDM ,74.0,74.0,74.0,66.0,66.0,65.0,65.0,72.0,72.0,72.0,65.0,65.0,65.0,58.0,58.0,59.0,59.0,59.0,55.0,55.0,58.0,58.0,58.0,58.0,58.0,58.0,Máximo potencial,64.0
G. Vives,36,CM CDM ,68.0,68.0,68.0,67.0,67.0,68.0,68.0,72.0,72.0,72.0,72.0,72.0,72.0,67.0,67.0,69.0,69.0,69.0,66.0,66.0,66.0,66.0,61.0,61.0,66.0,61.0,Cercano al retiro,70.27
A. Kačaniklić,25,CAM RM LM ,47.0,47.0,47.0,54.0,54.0,57.0,57.0,55.0,55.0,55.0,68.0,68.0,68.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,69.0,69.0,72.0,69.0,Máximo potencial,66.27
B. Leitoñez,25,CM CDM ,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.0,72.0,72.0,68.0,68.0,68.0,65.0,65.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,Máximo potencial,67.45
T. Carroll,25,CDM CM ,54.0,54.0,54.0,61.0,61.0,63.0,63.0,64.0,64.0,64.0,72.0,72.0,72.0,69.0,69.0,71.0,71.0,71.0,68.0,68.0,68.0,68.0,62.0,62.0,68.0,62.0,Máximo potencial,69.0
S. Byram,23,RM RB ,71.0,71.0,71.0,72.0,72.0,72.0,72.0,70.0,70.0,70.0,69.0,69.0,69.0,70.0,70.0,69.0,69.0,69.0,70.0,70.0,69.0,69.0,67.0,67.0,69.0,67.0,Máximo potencial,69.45
M. Cauteruccio,30,RM ST ,53.0,53.0,53.0,55.0,55.0,57.0,57.0,56.0,56.0,56.0,65.0,65.0,65.0,68.0,68.0,69.0,69.0,69.0,69.0,69.0,71.0,71.0,72.0,72.0,71.0,72.0,Máximo potencial,64.18
K. Vacek,30,CDM CM ,68.0,68.0,68.0,70.0,70.0,71.0,71.0,71.0,71.0,71.0,72.0,72.0,72.0,71.0,71.0,72.0,72.0,72.0,70.0,70.0,70.0,70.0,67.0,67.0,70.0,67.0,Máximo potencial,71.55
Nuno André Coelho,31,CDM CB ,72.0,72.0,72.0,64.0,64.0,64.0,64.0,71.0,71.0,71.0,63.0,63.0,63.0,53.0,53.0,55.0,55.0,55.0,51.0,51.0,53.0,53.0,54.0,54.0,53.0,54.0,Cercano al retiro,61.18
C. Maidana,30,LM CAM ,46.0,46.0,46.0,52.0,52.0,56.0,56.0,56.0,56.0,56.0,69.0,69.0,69.0,72.0,72.0,72.0,72.0,72.0,71.0,71.0,70.0,70.0,67.0,67.0,70.0,67.0,Máximo potencial,66.82
S. Downing,32,RM CAM LM ,47.0,47.0,47.0,56.0,56.0,59.0,59.0,56.0,56.0,56.0,69.0,69.0,69.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,71.0,71.0,69.0,69.0,71.0,69.0,Cercano al retiro,66.82
L. Immers,31,CAM CM ,68.0,68.0,68.0,64.0,64.0,65.0,65.0,69.0,69.0,69.0,71.0,71.0,71.0,67.0,67.0,69.0,69.0,69.0,66.0,66.0,69.0,69.0,71.0,71.0,69.0,71.0,Cercano al retiro,69.18
C. Carmona,30,CM CDM ,68.0,68.0,68.0,70.0,70.0,71.0,71.0,72.0,72.0,72.0,71.0,71.0,71.0,68.0,68.0,68.0,68.0,68.0,66.0,66.0,66.0,66.0,63.0,63.0,66.0,63.0,Máximo potencial,69.91
B. Sigurðarson,25,RM ST ,55.0,55.0,55.0,57.0,57.0,60.0,60.0,57.0,57.0,57.0,65.0,65.0,65.0,71.0,71.0,70.0,70.0,70.0,72.0,72.0,71.0,71.0,72.0,72.0,71.0,72.0,Máximo potencial,65.27
Cafú,24,CM CDM ,73.0,73.0,73.0,70.0,70.0,70.0,70.0,72.0,72.0,72.0,69.0,69.0,69.0,67.0,67.0,67.0,67.0,67.0,66.0,66.0,68.0,68.0,70.0,70.0,68.0,70.0,Máximo potencial,68.91
R. Tapia,21,CDM CM ,70.0,70.0,70.0,67.0,67.0,68.0,68.0,70.0,70.0,70.0,71.0,71.0,71.0,68.0,68.0,69.0,69.0,69.0,67.0,67.0,67.0,67.0,65.0,65.0,67.0,65.0,Joven promesa,69.64
F. Midtsjø,23,CM ,64.0,64.0,64.0,66.0,66.0,68.0,68.0,68.0,68.0,68.0,71.0,71.0,71.0,72.0,72.0,72.0,72.0,72.0,71.0,71.0,71.0,71.0,68.0,68.0,71.0,68.0,Máximo potencial,70.64
Vesga,24,CM CDM ,68.0,68.0,68.0,66.0,66.0,67.0,67.0,71.0,71.0,71.0,68.0,68.0,68.0,63.0,63.0,64.0,64.0,64.0,61.0,61.0,62.0,62.0,60.0,60.0,62.0,60.0,Máximo potencial,66.82
Ivi,23,CAM RM ST LM ,46.0,46.0,46.0,54.0,54.0,57.0,57.0,53.0,53.0,53.0,65.0,65.0,65.0,71.0,71.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,71.0,71.0,72.0,71.0,Máximo potencial,64.18
L. Memushaj,30,CM ,62.0,62.0,62.0,66.0,66.0,68.0,68.0,68.0,68.0,68.0,71.0,71.0,71.0,70.0,70.0,71.0,71.0,71.0,69.0,69.0,68.0,68.0,63.0,63.0,68.0,63.0,Máximo potencial,70.0
Rober Ibáñez,24,LM RM ,52.0,52.0,52.0,59.0,59.0,61.0,61.0,59.0,59.0,59.0,68.0,68.0,68.0,71.0,71.0,72.0,72.0,72.0,72.0,72.0,71.0,71.0,67.0,67.0,71.0,67.0,Máximo potencial,67.18
M. Candelo,40,CAM ,48.0,48.0,48.0,51.0,51.0,54.0,54.0,58.0,58.0,58.0,70.0,70.0,70.0,66.0,66.0,71.0,71.0,71.0,67.0,67.0,67.0,67.0,62.0,62.0,67.0,62.0,Cercano al retiro,66.27
O. Çınar,21,RM ,39.0,39.0,39.0,49.0,49.0,53.0,53.0,50.0,50.0,50.0,65.0,65.0,65.0,71.0,71.0,71.0,71.0,71.0,72.0,72.0,70.0,70.0,66.0,66.0,70.0,66.0,Joven promesa,63.64
A. Ajdarević,27,CAM CM ,56.0,56.0,56.0,59.0,59.0,62.0,62.0,63.0,63.0,63.0,71.0,71.0,71.0,71.0,71.0,70.0,70.0,70.0,69.0,69.0,70.0,70.0,68.0,68.0,70.0,68.0,Máximo potencial,68.55
B. Corgnet,30,CM CAM ,58.0,58.0,58.0,61.0,61.0,63.0,63.0,63.0,63.0,63.0,70.0,70.0,70.0,70.0,70.0,71.0,71.0,71.0,70.0,70.0,71.0,71.0,70.0,70.0,71.0,70.0,Máximo potencial,68.36
A. Blin,20,CM CDM ,70.0,70.0,70.0,69.0,69.0,70.0,70.0,71.0,71.0,71.0,68.0,68.0,68.0,65.0,65.0,65.0,65.0,65.0,63.0,63.0,63.0,63.0,61.0,61.0,63.0,61.0,Joven promesa,67.45
Erik Morán,26,CM CDM ,67.0,67.0,67.0,64.0,64.0,65.0,65.0,71.0,71.0,71.0,69.0,69.0,69.0,62.0,62.0,63.0,63.0,63.0,59.0,59.0,60.0,60.0,56.0,56.0,60.0,56.0,Máximo potencial,66.64
H. Aleesami,25,LM LB ,69.0,69.0,69.0,71.0,71.0,71.0,71.0,69.0,69.0,69.0,65.0,65.0,65.0,66.0,66.0,63.0,63.0,63.0,63.0,63.0,61.0,61.0,57.0,57.0,61.0,57.0,Máximo potencial,65.73
P. Brlek,23,CDM CM CAM ,63.0,63.0,63.0,64.0,64.0,65.0,65.0,66.0,66.0,66.0,70.0,70.0,70.0,69.0,69.0,71.0,71.0,71.0,70.0,70.0,70.0,70.0,67.0,67.0,70.0,67.0,Máximo potencial,69.0
M. Iturra,33,CM CDM ,69.0,69.0,69.0,68.0,68.0,68.0,68.0,71.0,71.0,71.0,67.0,67.0,67.0,62.0,62.0,63.0,63.0,63.0,60.0,60.0,60.0,60.0,56.0,56.0,60.0,56.0,Cercano al retiro,66.09
B. Parker,31,CAM LM ST CF ,42.0,42.0,42.0,51.0,51.0,54.0,54.0,50.0,50.0,50.0,66.0,66.0,66.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,70.0,70.0,72.0,70.0,Cercano al retiro,64.36
Manu Del Moral,33,CAM RM LM ST ,45.0,45.0,45.0,49.0,49.0,51.0,51.0,50.0,50.0,50.0,63.0,63.0,63.0,69.0,69.0,70.0,70.0,70.0,72.0,72.0,71.0,71.0,71.0,71.0,71.0,71.0,Cercano al retiro,62.45
S. Gashi,28,CAM LM ,62.0,62.0,62.0,62.0,62.0,64.0,64.0,65.0,65.0,65.0,70.0,70.0,70.0,71.0,71.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,73.0,73.0,72.0,73.0,Máximo potencial,69.36
J. Cavalli,35,CDM CAM ,55.0,55.0,55.0,59.0,59.0,62.0,62.0,62.0,62.0,62.0,68.0,68.0,68.0,71.0,71.0,71.0,71.0,71.0,70.0,70.0,69.0,69.0,65.0,65.0,69.0,65.0,Cercano al retiro,67.73
A. Aseri,23,CAM LM RM ,40.0,40.0,40.0,49.0,49.0,53.0,53.0,48.0,48.0,48.0,63.0,63.0,63.0,71.0,71.0,70.0,70.0,70.0,72.0,72.0,70.0,70.0,68.0,68.0,70.0,68.0,Máximo potencial,62.27
M. Saito,27,CAM LW LM ,36.0,36.0,36.0,48.0,48.0,52.0,52.0,46.0,46.0,46.0,63.0,63.0,63.0,71.0,71.0,71.0,71.0,71.0,73.0,73.0,71.0,71.0,66.0,66.0,71.0,66.0,Máximo potencial,62.0
K. Beckerman,35,CM CDM ,69.0,69.0,69.0,65.0,65.0,65.0,65.0,71.0,71.0,71.0,69.0,69.0,69.0,62.0,62.0,65.0,65.0,65.0,60.0,60.0,63.0,63.0,62.0,62.0,63.0,62.0,Cercano al retiro,67.18
K. Karaman,23,CAM ST RM LM ,43.0,43.0,43.0,48.0,48.0,52.0,52.0,49.0,49.0,49.0,63.0,63.0,63.0,71.0,71.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,71.0,71.0,72.0,71.0,Máximo potencial,62.55
J. Louis,24,LW CAM ,63.0,63.0,63.0,67.0,67.0,68.0,68.0,66.0,66.0,66.0,68.0,68.0,68.0,72.0,72.0,71.0,71.0,71.0,72.0,72.0,71.0,71.0,70.0,70.0,71.0,70.0,Máximo potencial,69.0
M. Moreno,20,ST RM LM ,38.0,38.0,38.0,48.0,48.0,52.0,52.0,46.0,46.0,46.0,62.0,62.0,62.0,71.0,71.0,71.0,71.0,71.0,72.0,72.0,71.0,71.0,67.0,67.0,71.0,67.0,Joven promesa,61.73
N. Aguirre,26,CM ,66.0,66.0,66.0,68.0,68.0,69.0,69.0,68.0,68.0,68.0,71.0,71.0,71.0,72.0,72.0,72.0,72.0,72.0,71.0,71.0,72.0,72.0,71.0,71.0,72.0,71.0,Máximo potencial,70.64
Otávinho Vila,33,CM CDM ,69.0,69.0,69.0,71.0,71.0,70.0,70.0,71.0,71.0,71.0,67.0,67.0,67.0,63.0,63.0,61.0,61.0,61.0,59.0,59.0,59.0,59.0,57.0,57.0,59.0,57.0,Cercano al retiro,65.73
M. Liendl,31,CM CDM CAM ,54.0,54.0,54.0,59.0,59.0,61.0,61.0,62.0,62.0,62.0,69.0,69.0,69.0,69.0,69.0,71.0,71.0,71.0,69.0,69.0,69.0,69.0,66.0,66.0,69.0,66.0,Cercano al retiro,67.64
J. Hoilett,27,RM CAM LM ,45.0,45.0,45.0,51.0,51.0,54.0,54.0,51.0,51.0,51.0,64.0,64.0,64.0,71.0,71.0,71.0,71.0,71.0,73.0,73.0,72.0,72.0,70.0,70.0,72.0,70.0,Máximo potencial,63.64
T. Hoogland,32,RB CDM CB ,71.0,71.0,71.0,67.0,67.0,67.0,67.0,68.0,68.0,68.0,62.0,62.0,62.0,61.0,61.0,60.0,60.0,60.0,60.0,60.0,61.0,61.0,64.0,64.0,61.0,64.0,Cercano al retiro,62.91
Rubem Esteiro,29,CM CDM ,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,67.0,67.0,67.0,66.0,66.0,63.0,63.0,63.0,63.0,63.0,62.0,62.0,61.0,61.0,62.0,61.0,Máximo potencial,66.82
E. Şahin,22,LM RM ,41.0,41.0,41.0,51.0,51.0,55.0,55.0,49.0,49.0,49.0,62.0,62.0,62.0,71.0,71.0,70.0,70.0,70.0,73.0,73.0,71.0,71.0,67.0,67.0,71.0,67.0,Máximo potencial,62.27
I. Ghaleb,26,CM CDM ,69.0,69.0,69.0,69.0,69.0,70.0,70.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,70.0,70.0,70.0,70.0,68.0,68.0,70.0,68.0,Máximo potencial,71.0
Lee Chang Min,23,CM ,58.0,58.0,58.0,60.0,60.0,62.0,62.0,65.0,65.0,65.0,71.0,71.0,71.0,67.0,67.0,70.0,70.0,70.0,66.0,66.0,68.0,68.0,65.0,65.0,68.0,65.0,Máximo potencial,68.36
M. James,25,CM ,67.0,67.0,67.0,68.0,68.0,69.0,69.0,71.0,71.0,71.0,71.0,71.0,71.0,69.0,69.0,69.0,69.0,69.0,67.0,67.0,67.0,67.0,65.0,65.0,67.0,65.0,Máximo potencial,70.09
G. Vural,29,LM LB RM ,66.0,66.0,66.0,71.0,71.0,72.0,72.0,67.0,67.0,67.0,67.0,67.0,67.0,71.0,71.0,68.0,68.0,68.0,71.0,71.0,70.0,70.0,70.0,70.0,70.0,70.0,Máximo potencial,68.0
S. Şahin,36,CDM ,70.0,70.0,70.0,65.0,65.0,65.0,65.0,71.0,71.0,71.0,70.0,70.0,70.0,64.0,64.0,66.0,66.0,66.0,62.0,62.0,64.0,64.0,63.0,63.0,64.0,63.0,Cercano al retiro,68.09
A. Gaţcan,33,CDM CM ,74.0,74.0,74.0,72.0,72.0,72.0,72.0,74.0,74.0,74.0,71.0,71.0,71.0,68.0,68.0,67.0,67.0,67.0,66.0,66.0,66.0,66.0,65.0,65.0,66.0,65.0,Cercano al retiro,70.18
M. Barrow,24,ST LW RM RW ,45.0,45.0,45.0,56.0,56.0,59.0,59.0,54.0,54.0,54.0,64.0,64.0,64.0,71.0,71.0,70.0,70.0,70.0,72.0,72.0,71.0,71.0,66.0,66.0,71.0,66.0,Máximo potencial,64.18
Timo Triano,33,CM CDM ,70.0,70.0,70.0,67.0,67.0,67.0,67.0,71.0,71.0,71.0,66.0,66.0,66.0,60.0,60.0,61.0,61.0,61.0,58.0,58.0,57.0,57.0,53.0,53.0,57.0,53.0,Cercano al retiro,64.91
A. Elmohamady,29,RM RWB RB ,68.0,68.0,68.0,71.0,71.0,72.0,72.0,70.0,70.0,70.0,72.0,72.0,72.0,73.0,73.0,71.0,71.0,71.0,72.0,72.0,71.0,71.0,70.0,70.0,71.0,70.0,Máximo potencial,71.36
André Sousa,26,CDM CM CAM ,68.0,68.0,68.0,68.0,68.0,69.0,69.0,71.0,71.0,71.0,72.0,72.0,72.0,70.0,70.0,71.0,71.0,71.0,70.0,70.0,71.0,71.0,68.0,68.0,71.0,68.0,Máximo potencial,71.09
O. Norwood,26,CM CDM ,68.0,68.0,68.0,69.0,69.0,70.0,70.0,71.0,71.0,71.0,71.0,71.0,71.0,68.0,68.0,68.0,68.0,68.0,67.0,67.0,66.0,66.0,65.0,65.0,66.0,65.0,Máximo potencial,69.64
Y. Kobayashi,25,CDM CM ,54.0,54.0,54.0,61.0,61.0,65.0,65.0,64.0,64.0,64.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,69.0,69.0,68.0,68.0,64.0,64.0,68.0,64.0,Máximo potencial,69.09
B. Touré,25,CM CDM ,68.0,68.0,68.0,65.0,65.0,66.0,66.0,71.0,71.0,71.0,65.0,65.0,65.0,58.0,58.0,58.0,58.0,58.0,55.0,55.0,55.0,55.0,51.0,51.0,55.0,51.0,Máximo potencial,63.45
Pimentiscinho,29,CAM CM CDM ,69.0,69.0,69.0,70.0,70.0,69.0,69.0,71.0,71.0,71.0,69.0,69.0,69.0,67.0,67.0,67.0,67.0,67.0,66.0,66.0,65.0,65.0,62.0,62.0,65.0,62.0,Máximo potencial,68.64
K. Vassiljev,32,CAM ,58.0,58.0,58.0,60.0,60.0,62.0,62.0,63.0,63.0,63.0,70.0,70.0,70.0,69.0,69.0,71.0,71.0,71.0,69.0,69.0,70.0,70.0,67.0,67.0,70.0,67.0,Cercano al retiro,68.18
Pedro López,33,RM RB ,69.0,69.0,69.0,71.0,71.0,72.0,72.0,70.0,70.0,70.0,67.0,67.0,67.0,68.0,68.0,66.0,66.0,66.0,67.0,67.0,66.0,66.0,63.0,63.0,66.0,63.0,Cercano al retiro,67.73
F. Barrientos,25,CM ,63.0,63.0,63.0,67.0,67.0,69.0,69.0,68.0,68.0,68.0,71.0,71.0,71.0,69.0,69.0,68.0,68.0,68.0,67.0,67.0,66.0,66.0,62.0,62.0,66.0,62.0,Máximo potencial,69.0
K. Hämäläinen,30,CAM ,56.0,56.0,56.0,59.0,59.0,60.0,60.0,59.0,59.0,59.0,67.0,67.0,67.0,69.0,69.0,71.0,71.0,71.0,70.0,70.0,71.0,71.0,71.0,71.0,71.0,71.0,Máximo potencial,66.27
E. Kachunga,25,ST RM ,51.0,51.0,51.0,56.0,56.0,57.0,57.0,54.0,54.0,54.0,65.0,65.0,65.0,71.0,71.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,73.0,73.0,72.0,73.0,Máximo potencial,64.45
A. Candelo,25,RM LB RB ,62.0,62.0,62.0,71.0,71.0,72.0,72.0,66.0,66.0,66.0,70.0,70.0,70.0,74.0,74.0,72.0,72.0,72.0,75.0,75.0,73.0,73.0,71.0,71.0,73.0,71.0,Máximo potencial,70.18
S. Ricuelme,33,RM RB ,69.0,69.0,69.0,71.0,71.0,70.0,70.0,68.0,68.0,68.0,62.0,62.0,62.0,62.0,62.0,59.0,59.0,59.0,61.0,61.0,59.0,59.0,60.0,60.0,59.0,60.0,Cercano al retiro,62.82
Aarón Ñíguez,28,RM CAM LM ,53.0,53.0,53.0,59.0,59.0,62.0,62.0,57.0,57.0,57.0,65.0,65.0,65.0,71.0,71.0,70.0,70.0,70.0,72.0,72.0,70.0,70.0,68.0,68.0,70.0,68.0,Máximo potencial,65.27
D. Buitrago,26,CAM ,36.0,36.0,36.0,45.0,45.0,49.0,49.0,47.0,47.0,47.0,64.0,64.0,64.0,69.0,69.0,71.0,71.0,71.0,70.0,70.0,69.0,69.0,65.0,65.0,69.0,65.0,Máximo potencial,62.18
Porphirinho,29,CM CDM ,69.0,69.0,69.0,72.0,72.0,72.0,72.0,71.0,71.0,71.0,70.0,70.0,70.0,69.0,69.0,68.0,68.0,68.0,68.0,68.0,65.0,65.0,63.0,63.0,65.0,63.0,Máximo potencial,69.55
G. Núñez,29,LM CAM ,48.0,48.0,48.0,55.0,55.0,59.0,59.0,57.0,57.0,57.0,67.0,67.0,67.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,70.0,70.0,68.0,68.0,70.0,68.0,Máximo potencial,66.09
Embarba,25,CAM LM RM ,55.0,55.0,55.0,62.0,62.0,64.0,64.0,61.0,61.0,61.0,68.0,68.0,68.0,71.0,71.0,70.0,70.0,70.0,71.0,71.0,69.0,69.0,66.0,66.0,69.0,66.0,Máximo potencial,67.18
R. Aarons,21,LM ,41.0,41.0,41.0,52.0,52.0,56.0,56.0,49.0,49.0,49.0,62.0,62.0,62.0,71.0,71.0,68.0,68.0,68.0,71.0,71.0,68.0,68.0,65.0,65.0,68.0,65.0,Joven promesa,61.73
K. Kusk,25,RM ,44.0,44.0,44.0,53.0,53.0,56.0,56.0,53.0,53.0,53.0,66.0,66.0,66.0,71.0,71.0,71.0,71.0,71.0,72.0,72.0,71.0,71.0,69.0,69.0,71.0,69.0,Máximo potencial,64.73
O. Pérez,36,CAM ,57.0,57.0,57.0,55.0,55.0,57.0,57.0,62.0,62.0,62.0,71.0,71.0,71.0,67.0,67.0,71.0,71.0,71.0,68.0,68.0,69.0,69.0,67.0,67.0,69.0,67.0,Cercano al retiro,67.82
J. Swift,22,CAM LM CM ,61.0,61.0,61.0,64.0,64.0,66.0,66.0,65.0,65.0,65.0,71.0,71.0,71.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,71.0,71.0,69.0,69.0,71.0,69.0,Máximo potencial,69.82
A. Farnerud,33,CDM CM ,61.0,61.0,61.0,63.0,63.0,65.0,65.0,65.0,65.0,65.0,71.0,71.0,71.0,70.0,70.0,72.0,72.0,72.0,70.0,70.0,70.0,70.0,68.0,68.0,70.0,68.0,Cercano al retiro,69.45
M. Boland,30,CDM CM ,65.0,65.0,65.0,69.0,69.0,71.0,71.0,70.0,70.0,70.0,71.0,71.0,71.0,72.0,72.0,71.0,71.0,71.0,71.0,71.0,70.0,70.0,67.0,67.0,70.0,67.0,Máximo potencial,70.91
N. Benezet,26,RM LM ,40.0,40.0,40.0,50.0,50.0,53.0,53.0,48.0,48.0,48.0,64.0,64.0,64.0,71.0,71.0,72.0,72.0,72.0,73.0,73.0,72.0,72.0,69.0,69.0,72.0,69.0,Máximo potencial,63.09
