Name,Age,Preferred Positions,CB,LCB,RCB,LB,RB,LWB,RWB,CDM,LDM,RDM,CM,LCM,RCM,LM,RM,CAM,LAM,RAM,LW,RW,LF,RF,LS,RS,CF,ST,Rango edad,Score_prom
W. Tesillo,27,CB ,74.0,74.0,74.0,70.0,70.0,68.0,68.0,70.0,70.0,70.0,57.0,57.0,57.0,54.0,54.0,50.0,50.0,50.0,50.0,50.0,48.0,48.0,48.0,48.0,48.0,48.0,Máximo potencial,71.14
P. Cannavaro,36,CB ,74.0,74.0,74.0,62.0,62.0,59.0,59.0,68.0,68.0,68.0,57.0,57.0,57.0,47.0,47.0,51.0,51.0,51.0,47.0,47.0,49.0,49.0,51.0,51.0,49.0,51.0,Cercano al retiro,66.29
G. Donati,27,RB ,76.0,76.0,76.0,74.0,74.0,73.0,73.0,74.0,74.0,74.0,66.0,66.0,66.0,65.0,65.0,62.0,62.0,62.0,62.0,62.0,61.0,61.0,61.0,61.0,61.0,61.0,Máximo potencial,74.57
M. Yoshida,28,CB ,74.0,74.0,74.0,68.0,68.0,66.0,66.0,68.0,68.0,68.0,59.0,59.0,59.0,56.0,56.0,56.0,56.0,56.0,54.0,54.0,55.0,55.0,55.0,55.0,55.0,55.0,Máximo potencial,70.0
Frederico Venâncio,24,CB ,74.0,74.0,74.0,68.0,68.0,65.0,65.0,69.0,69.0,69.0,57.0,57.0,57.0,53.0,53.0,52.0,52.0,52.0,49.0,49.0,50.0,50.0,51.0,51.0,50.0,51.0,Máximo potencial,69.71
V. Guerra,29,CDM CB ,74.0,74.0,74.0,67.0,67.0,66.0,66.0,70.0,70.0,70.0,60.0,60.0,60.0,56.0,56.0,53.0,53.0,53.0,53.0,53.0,52.0,52.0,54.0,54.0,52.0,54.0,Máximo potencial,69.71
Kiko Femenía,26,RM RB ,70.0,70.0,70.0,74.0,74.0,76.0,76.0,72.0,72.0,72.0,71.0,71.0,71.0,73.0,73.0,72.0,72.0,72.0,73.0,73.0,71.0,71.0,66.0,66.0,71.0,66.0,Máximo potencial,72.86
C. Chambers,22,RB CB ,74.0,74.0,74.0,72.0,72.0,72.0,72.0,73.0,73.0,73.0,67.0,67.0,67.0,65.0,65.0,64.0,64.0,64.0,64.0,64.0,62.0,62.0,61.0,61.0,62.0,61.0,Máximo potencial,72.86
C. Daniels,30,LB ,71.0,71.0,71.0,74.0,74.0,74.0,74.0,72.0,72.0,72.0,71.0,71.0,71.0,72.0,72.0,70.0,70.0,70.0,70.0,70.0,69.0,69.0,66.0,66.0,69.0,66.0,Máximo potencial,72.71
K. Stafylidis,23,LB ,72.0,72.0,72.0,74.0,74.0,75.0,75.0,72.0,72.0,72.0,67.0,67.0,67.0,68.0,68.0,65.0,65.0,65.0,68.0,68.0,65.0,65.0,65.0,65.0,65.0,65.0,Máximo potencial,73.43
N. Asare,30,LB LM CB ,74.0,74.0,74.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,75.0,75.0,75.0,73.0,73.0,73.0,73.0,73.0,72.0,72.0,71.0,71.0,67.0,67.0,71.0,67.0,Máximo potencial,75.14
A. Eschenko,33,RWB RB ,71.0,71.0,71.0,74.0,74.0,74.0,74.0,73.0,73.0,73.0,70.0,70.0,70.0,70.0,70.0,68.0,68.0,68.0,69.0,69.0,67.0,67.0,65.0,65.0,67.0,65.0,Cercano al retiro,72.71
Siqueira,31,LB ,73.0,73.0,73.0,74.0,74.0,74.0,74.0,73.0,73.0,73.0,70.0,70.0,70.0,70.0,70.0,68.0,68.0,68.0,69.0,69.0,68.0,68.0,67.0,67.0,68.0,67.0,Cercano al retiro,73.57
Nuno Pinto,30,LB ,70.0,70.0,70.0,74.0,74.0,75.0,75.0,72.0,72.0,72.0,70.0,70.0,70.0,71.0,71.0,69.0,69.0,69.0,70.0,70.0,68.0,68.0,65.0,65.0,68.0,65.0,Máximo potencial,72.57
Zeca,28,CM RM RB CDM ,70.0,70.0,70.0,74.0,74.0,75.0,75.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,73.0,73.0,73.0,73.0,73.0,72.0,72.0,69.0,69.0,72.0,69.0,Máximo potencial,72.57
H. Kaldırım,27,LB ,72.0,72.0,72.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,71.0,71.0,71.0,71.0,71.0,69.0,69.0,69.0,69.0,69.0,68.0,68.0,66.0,66.0,68.0,66.0,Máximo potencial,73.14
C. Cordeso,25,LM LB ,71.0,71.0,71.0,74.0,74.0,74.0,74.0,72.0,72.0,72.0,69.0,69.0,69.0,69.0,69.0,67.0,67.0,67.0,68.0,68.0,66.0,66.0,64.0,64.0,66.0,64.0,Máximo potencial,72.71
I. Piris,28,CB LB RB ,72.0,72.0,72.0,74.0,74.0,74.0,74.0,71.0,71.0,71.0,64.0,64.0,64.0,65.0,65.0,61.0,61.0,61.0,63.0,63.0,61.0,61.0,59.0,59.0,61.0,59.0,Máximo potencial,73.14
I. Strinić,29,LB ,72.0,72.0,72.0,74.0,74.0,74.0,74.0,72.0,72.0,72.0,69.0,69.0,69.0,70.0,70.0,68.0,68.0,68.0,69.0,69.0,68.0,68.0,65.0,65.0,68.0,65.0,Máximo potencial,73.14
M. Bodmer,34,CAM CB CDM ,72.0,72.0,72.0,66.0,66.0,67.0,67.0,74.0,74.0,74.0,75.0,75.0,75.0,68.0,68.0,71.0,71.0,71.0,66.0,66.0,69.0,69.0,66.0,66.0,69.0,66.0,Cercano al retiro,68.86
I. Amadou,24,CB CM CDM ,74.0,74.0,74.0,71.0,71.0,70.0,70.0,74.0,74.0,74.0,69.0,69.0,69.0,64.0,64.0,65.0,65.0,65.0,62.0,62.0,63.0,63.0,61.0,61.0,63.0,61.0,Máximo potencial,72.0
Varela,29,CB ,74.0,74.0,74.0,70.0,70.0,68.0,68.0,68.0,68.0,68.0,58.0,58.0,58.0,58.0,58.0,55.0,55.0,55.0,56.0,56.0,55.0,55.0,56.0,56.0,55.0,56.0,Máximo potencial,71.14
Jefferson,28,LB ,70.0,70.0,70.0,74.0,74.0,75.0,75.0,73.0,73.0,73.0,73.0,73.0,73.0,74.0,74.0,73.0,73.0,73.0,74.0,74.0,73.0,73.0,71.0,71.0,73.0,71.0,Máximo potencial,72.57
E. Dinsol,29,RM RB ,73.0,73.0,73.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,69.0,69.0,69.0,70.0,70.0,67.0,67.0,67.0,68.0,68.0,65.0,65.0,60.0,60.0,65.0,60.0,Máximo potencial,73.57
M. Sarr,18,LB CB ,74.0,74.0,74.0,73.0,73.0,72.0,72.0,72.0,72.0,72.0,67.0,67.0,67.0,66.0,66.0,64.0,64.0,64.0,64.0,64.0,62.0,62.0,61.0,61.0,62.0,61.0,Joven promesa,73.14
C. Maggio,35,RB ,73.0,73.0,73.0,74.0,74.0,74.0,74.0,72.0,72.0,72.0,72.0,72.0,72.0,73.0,73.0,71.0,71.0,71.0,72.0,72.0,72.0,72.0,73.0,73.0,72.0,73.0,Cercano al retiro,73.57
J. Figal,23,RB CB ,74.0,74.0,74.0,71.0,71.0,70.0,70.0,72.0,72.0,72.0,64.0,64.0,64.0,62.0,62.0,61.0,61.0,61.0,60.0,60.0,59.0,59.0,57.0,57.0,59.0,57.0,Máximo potencial,72.0
Andeson Trigo,29,CAM LM LB ,69.0,69.0,69.0,74.0,74.0,75.0,75.0,72.0,72.0,72.0,74.0,74.0,74.0,76.0,76.0,74.0,74.0,74.0,75.0,75.0,73.0,73.0,70.0,70.0,73.0,70.0,Máximo potencial,72.14
M. Jørgensen,27,CB ,74.0,74.0,74.0,69.0,69.0,68.0,68.0,72.0,72.0,72.0,64.0,64.0,64.0,60.0,60.0,59.0,59.0,59.0,56.0,56.0,57.0,57.0,57.0,57.0,57.0,57.0,Máximo potencial,70.86
R. Bensebaini,22,LB CB ,74.0,74.0,74.0,70.0,70.0,69.0,69.0,70.0,70.0,70.0,63.0,63.0,63.0,62.0,62.0,60.0,60.0,60.0,61.0,61.0,59.0,59.0,58.0,58.0,59.0,58.0,Máximo potencial,71.43
Botía,28,CB ,74.0,74.0,74.0,66.0,66.0,64.0,64.0,69.0,69.0,69.0,60.0,60.0,60.0,57.0,57.0,56.0,56.0,56.0,55.0,55.0,57.0,57.0,62.0,62.0,57.0,62.0,Máximo potencial,68.86
S. Ward,31,LB ,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,69.0,69.0,69.0,69.0,69.0,67.0,67.0,67.0,67.0,67.0,66.0,66.0,66.0,66.0,66.0,66.0,Cercano al retiro,74.0
A. Robertson,23,LWB LB ,71.0,71.0,71.0,74.0,74.0,74.0,74.0,71.0,71.0,71.0,69.0,69.0,69.0,72.0,72.0,70.0,70.0,70.0,72.0,72.0,70.0,70.0,67.0,67.0,70.0,67.0,Máximo potencial,72.71
M. Alcoraz,29,CB ,74.0,74.0,74.0,65.0,65.0,64.0,64.0,67.0,67.0,67.0,58.0,58.0,58.0,56.0,56.0,55.0,55.0,55.0,55.0,55.0,56.0,56.0,58.0,58.0,56.0,58.0,Máximo potencial,68.57
Lafortiscinho,25,LB ,72.0,72.0,72.0,74.0,74.0,74.0,74.0,71.0,71.0,71.0,68.0,68.0,68.0,69.0,69.0,66.0,66.0,66.0,68.0,68.0,65.0,65.0,63.0,63.0,65.0,63.0,Máximo potencial,73.14
H. Acevedo,29,LB CB ,74.0,74.0,74.0,66.0,66.0,64.0,64.0,68.0,68.0,68.0,60.0,60.0,60.0,57.0,57.0,57.0,57.0,57.0,56.0,56.0,56.0,56.0,57.0,57.0,56.0,57.0,Máximo potencial,68.86
D. Maroh,30,CB ,74.0,74.0,74.0,66.0,66.0,63.0,63.0,66.0,66.0,66.0,54.0,54.0,54.0,49.0,49.0,48.0,48.0,48.0,47.0,47.0,48.0,48.0,50.0,50.0,48.0,50.0,Máximo potencial,68.57
A. Baredia,25,RB CB ,74.0,74.0,74.0,68.0,68.0,66.0,66.0,68.0,68.0,68.0,57.0,57.0,57.0,54.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,55.0,55.0,52.0,55.0,Máximo potencial,70.0
R. Haps,24,LB ,70.0,70.0,70.0,74.0,74.0,75.0,75.0,71.0,71.0,71.0,68.0,68.0,68.0,72.0,72.0,69.0,69.0,69.0,71.0,71.0,69.0,69.0,66.0,66.0,69.0,66.0,Máximo potencial,72.57
T. Hernández,19,LB ,72.0,72.0,72.0,74.0,74.0,74.0,74.0,69.0,69.0,69.0,64.0,64.0,64.0,69.0,69.0,65.0,65.0,65.0,68.0,68.0,66.0,66.0,66.0,66.0,66.0,66.0,Joven promesa,73.14
E. Zukanović,30,LB CB ,74.0,74.0,74.0,71.0,71.0,69.0,69.0,70.0,70.0,70.0,62.0,62.0,62.0,58.0,58.0,56.0,56.0,56.0,55.0,55.0,56.0,56.0,57.0,57.0,56.0,57.0,Máximo potencial,71.71
N. Isimat-Mirin,25,CB ,74.0,74.0,74.0,66.0,66.0,63.0,63.0,68.0,68.0,68.0,54.0,54.0,54.0,48.0,48.0,46.0,46.0,46.0,44.0,44.0,43.0,43.0,46.0,46.0,43.0,46.0,Máximo potencial,68.57
S. Özbayraklı,27,RB ,72.0,72.0,72.0,74.0,74.0,75.0,75.0,72.0,72.0,72.0,72.0,72.0,72.0,73.0,73.0,71.0,71.0,71.0,72.0,72.0,71.0,71.0,68.0,68.0,71.0,68.0,Máximo potencial,73.43
Toño García,27,LWB LB ,67.0,67.0,67.0,74.0,74.0,76.0,76.0,71.0,71.0,71.0,72.0,72.0,72.0,75.0,75.0,72.0,72.0,72.0,74.0,74.0,71.0,71.0,66.0,66.0,71.0,66.0,Máximo potencial,71.57
B. Koné,29,CB ,74.0,74.0,74.0,66.0,66.0,63.0,63.0,67.0,67.0,67.0,55.0,55.0,55.0,50.0,50.0,50.0,50.0,50.0,48.0,48.0,49.0,49.0,53.0,53.0,49.0,53.0,Máximo potencial,68.57
S. Falette,25,CB ,74.0,74.0,74.0,67.0,67.0,65.0,65.0,67.0,67.0,67.0,55.0,55.0,55.0,53.0,53.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,54.0,54.0,51.0,54.0,Máximo potencial,69.43
T. Gebre Selassie,30,RM RB ,72.0,72.0,72.0,74.0,74.0,74.0,74.0,72.0,72.0,72.0,69.0,69.0,69.0,71.0,71.0,67.0,67.0,67.0,69.0,69.0,67.0,67.0,65.0,65.0,67.0,65.0,Máximo potencial,73.14
M. Mantovani,32,CB ,74.0,74.0,74.0,66.0,66.0,65.0,65.0,71.0,71.0,71.0,61.0,61.0,61.0,55.0,55.0,54.0,54.0,54.0,52.0,52.0,53.0,53.0,56.0,56.0,53.0,56.0,Cercano al retiro,69.14
Victildinho,33,RM RB ,70.0,70.0,70.0,74.0,74.0,74.0,74.0,72.0,72.0,72.0,71.0,71.0,71.0,72.0,72.0,70.0,70.0,70.0,70.0,70.0,68.0,68.0,65.0,65.0,68.0,65.0,Cercano al retiro,72.29
K. Naughton,28,RB ,73.0,73.0,73.0,74.0,74.0,73.0,73.0,71.0,71.0,71.0,66.0,66.0,66.0,66.0,66.0,64.0,64.0,64.0,64.0,64.0,63.0,63.0,62.0,62.0,63.0,62.0,Máximo potencial,73.29
J. Lerma,22,RB CM CDM ,72.0,72.0,72.0,75.0,75.0,75.0,75.0,74.0,74.0,74.0,73.0,73.0,73.0,72.0,72.0,71.0,71.0,71.0,70.0,70.0,70.0,70.0,68.0,68.0,70.0,68.0,Máximo potencial,73.71
T. Leistner,26,CB ,74.0,74.0,74.0,69.0,69.0,67.0,67.0,69.0,69.0,69.0,59.0,59.0,59.0,57.0,57.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,Máximo potencial,70.57
M. Halstenberg,25,LB ,73.0,73.0,73.0,74.0,74.0,74.0,74.0,72.0,72.0,72.0,68.0,68.0,68.0,69.0,69.0,67.0,67.0,67.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,Máximo potencial,73.57
L. Dunk,25,CB ,74.0,74.0,74.0,66.0,66.0,64.0,64.0,72.0,72.0,72.0,60.0,60.0,60.0,53.0,53.0,53.0,53.0,53.0,49.0,49.0,52.0,52.0,54.0,54.0,52.0,54.0,Máximo potencial,68.86
P. Goltz,32,CB ,74.0,74.0,74.0,68.0,68.0,66.0,66.0,70.0,70.0,70.0,63.0,63.0,63.0,60.0,60.0,60.0,60.0,60.0,58.0,58.0,59.0,59.0,61.0,61.0,59.0,61.0,Cercano al retiro,70.0
G. Jara,31,CB ,74.0,74.0,74.0,70.0,70.0,69.0,69.0,73.0,73.0,73.0,67.0,67.0,67.0,64.0,64.0,63.0,63.0,63.0,62.0,62.0,61.0,61.0,60.0,60.0,61.0,60.0,Cercano al retiro,71.43
Kaimo Lima,33,LB CDM CB ,74.0,74.0,74.0,73.0,73.0,72.0,72.0,73.0,73.0,73.0,69.0,69.0,69.0,68.0,68.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,Cercano al retiro,73.14
De la Bella,31,LB ,75.0,75.0,75.0,74.0,74.0,73.0,73.0,74.0,74.0,74.0,70.0,70.0,70.0,67.0,67.0,66.0,66.0,66.0,65.0,65.0,64.0,64.0,62.0,62.0,64.0,62.0,Cercano al retiro,74.14
L. Ciman,31,CB ,74.0,74.0,74.0,73.0,73.0,72.0,72.0,75.0,75.0,75.0,71.0,71.0,71.0,67.0,67.0,67.0,67.0,67.0,65.0,65.0,66.0,66.0,65.0,65.0,66.0,65.0,Cercano al retiro,73.14
Titi,29,CB ,74.0,74.0,74.0,63.0,63.0,60.0,60.0,65.0,65.0,65.0,52.0,52.0,52.0,46.0,46.0,47.0,47.0,47.0,45.0,45.0,48.0,48.0,52.0,52.0,48.0,52.0,Máximo potencial,66.86
Lekue,24,LWB LB RB LW ,69.0,69.0,69.0,73.0,73.0,74.0,74.0,72.0,72.0,72.0,74.0,74.0,74.0,75.0,75.0,74.0,74.0,74.0,75.0,75.0,73.0,73.0,70.0,70.0,73.0,70.0,Máximo potencial,71.57
Djavan,29,LB ,72.0,72.0,72.0,74.0,74.0,74.0,74.0,70.0,70.0,70.0,66.0,66.0,66.0,70.0,70.0,66.0,66.0,66.0,68.0,68.0,66.0,66.0,64.0,64.0,66.0,64.0,Máximo potencial,73.14
Davi Parrela,29,CDM CB ,74.0,74.0,74.0,66.0,66.0,64.0,64.0,67.0,67.0,67.0,55.0,55.0,55.0,53.0,53.0,51.0,51.0,51.0,51.0,51.0,50.0,50.0,53.0,53.0,50.0,53.0,Máximo potencial,68.86
Luna,26,LB ,72.0,72.0,72.0,74.0,74.0,74.0,74.0,72.0,72.0,72.0,67.0,67.0,67.0,69.0,69.0,66.0,66.0,66.0,68.0,68.0,67.0,67.0,67.0,67.0,67.0,67.0,Máximo potencial,73.14
L. González Pirez,25,CB ,74.0,74.0,74.0,72.0,72.0,71.0,71.0,75.0,75.0,75.0,70.0,70.0,70.0,66.0,66.0,66.0,66.0,66.0,63.0,63.0,65.0,65.0,63.0,63.0,65.0,63.0,Máximo potencial,72.57
C. Dawson,27,CB RB ,75.0,75.0,75.0,72.0,72.0,70.0,70.0,70.0,70.0,70.0,61.0,61.0,61.0,62.0,62.0,57.0,57.0,57.0,59.0,59.0,58.0,58.0,60.0,60.0,58.0,60.0,Máximo potencial,72.71
M. Sall,31,CB ,74.0,74.0,74.0,63.0,63.0,60.0,60.0,67.0,67.0,67.0,56.0,56.0,56.0,50.0,50.0,50.0,50.0,50.0,47.0,47.0,51.0,51.0,55.0,55.0,51.0,55.0,Cercano al retiro,66.86
Y. Benalouane,30,RB CB ,74.0,74.0,74.0,69.0,69.0,68.0,68.0,70.0,70.0,70.0,58.0,58.0,58.0,55.0,55.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,54.0,54.0,52.0,54.0,Máximo potencial,70.86
G. González,29,CB ,74.0,74.0,74.0,69.0,69.0,66.0,66.0,69.0,69.0,69.0,59.0,59.0,59.0,56.0,56.0,55.0,55.0,55.0,54.0,54.0,56.0,56.0,57.0,57.0,56.0,57.0,Máximo potencial,70.29
W. Boly,26,CB ,74.0,74.0,74.0,69.0,69.0,67.0,67.0,69.0,69.0,69.0,57.0,57.0,57.0,56.0,56.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,54.0,54.0,53.0,54.0,Máximo potencial,70.57
J. Sorbon,33,CB ,73.0,73.0,73.0,65.0,65.0,63.0,63.0,69.0,69.0,69.0,57.0,57.0,57.0,49.0,49.0,49.0,49.0,49.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,Cercano al retiro,67.86
L. Orbán,28,CB LB ,74.0,74.0,74.0,73.0,73.0,72.0,72.0,72.0,72.0,72.0,65.0,65.0,65.0,64.0,64.0,61.0,61.0,61.0,62.0,62.0,61.0,61.0,61.0,61.0,61.0,61.0,Máximo potencial,73.14
J. Svensson,24,RB ,72.0,72.0,72.0,73.0,73.0,73.0,73.0,72.0,72.0,72.0,70.0,70.0,70.0,70.0,70.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,66.0,66.0,68.0,66.0,Máximo potencial,72.57
Duirval Diniz,33,RB CB ,73.0,73.0,73.0,66.0,66.0,63.0,63.0,68.0,68.0,68.0,57.0,57.0,57.0,51.0,51.0,51.0,51.0,51.0,49.0,49.0,50.0,50.0,53.0,53.0,50.0,53.0,Cercano al retiro,68.14
B. Dabo,25,RB CDM CM ,75.0,75.0,75.0,75.0,75.0,75.0,75.0,74.0,74.0,74.0,73.0,73.0,73.0,74.0,74.0,73.0,73.0,73.0,74.0,74.0,73.0,73.0,73.0,73.0,73.0,73.0,Máximo potencial,75.0
V. Jovanović,21,CB ,73.0,73.0,73.0,69.0,69.0,68.0,68.0,70.0,70.0,70.0,63.0,63.0,63.0,61.0,61.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,58.0,58.0,59.0,58.0,Joven promesa,70.43
Alex Bergantiños,32,CB CM CDM ,72.0,72.0,72.0,67.0,67.0,67.0,67.0,73.0,73.0,73.0,68.0,68.0,68.0,61.0,61.0,62.0,62.0,62.0,58.0,58.0,59.0,59.0,57.0,57.0,59.0,57.0,Cercano al retiro,69.14
David Juncà,23,LB ,70.0,70.0,70.0,73.0,73.0,74.0,74.0,70.0,70.0,70.0,63.0,63.0,63.0,66.0,66.0,61.0,61.0,61.0,64.0,64.0,60.0,60.0,58.0,58.0,60.0,58.0,Máximo potencial,72.0
L. Sobiech,26,CB ,73.0,73.0,73.0,64.0,64.0,60.0,60.0,65.0,65.0,65.0,53.0,53.0,53.0,49.0,49.0,48.0,48.0,48.0,47.0,47.0,51.0,51.0,57.0,57.0,51.0,57.0,Máximo potencial,66.71
S. van Beek,22,CB ,73.0,73.0,73.0,67.0,67.0,64.0,64.0,68.0,68.0,68.0,53.0,53.0,53.0,49.0,49.0,46.0,46.0,46.0,46.0,46.0,45.0,45.0,48.0,48.0,45.0,48.0,Máximo potencial,68.71
G. Maripán,23,CB ,73.0,73.0,73.0,64.0,64.0,62.0,62.0,66.0,66.0,66.0,52.0,52.0,52.0,48.0,48.0,46.0,46.0,46.0,45.0,45.0,47.0,47.0,50.0,50.0,47.0,50.0,Máximo potencial,67.29
D. Braghieri,30,CB ,73.0,73.0,73.0,65.0,65.0,62.0,62.0,66.0,66.0,66.0,57.0,57.0,57.0,52.0,52.0,53.0,53.0,53.0,51.0,51.0,54.0,54.0,57.0,57.0,54.0,57.0,Máximo potencial,67.57
O. Othman,31,CB ,73.0,73.0,73.0,66.0,66.0,63.0,63.0,66.0,66.0,66.0,54.0,54.0,54.0,50.0,50.0,49.0,49.0,49.0,47.0,47.0,48.0,48.0,49.0,49.0,48.0,49.0,Cercano al retiro,68.14
E. Velázquez,23,CB ,73.0,73.0,73.0,66.0,66.0,64.0,64.0,71.0,71.0,71.0,61.0,61.0,61.0,54.0,54.0,54.0,54.0,54.0,51.0,51.0,54.0,54.0,55.0,55.0,54.0,55.0,Máximo potencial,68.43
M. Russ,31,CDM CB ,73.0,73.0,73.0,60.0,60.0,56.0,56.0,67.0,67.0,67.0,56.0,56.0,56.0,45.0,45.0,49.0,49.0,49.0,43.0,43.0,48.0,48.0,52.0,52.0,48.0,52.0,Cercano al retiro,64.43
Márcio Azevedo,31,LB ,73.0,73.0,73.0,73.0,73.0,73.0,73.0,72.0,72.0,72.0,70.0,70.0,70.0,72.0,72.0,70.0,70.0,70.0,72.0,72.0,70.0,70.0,69.0,69.0,70.0,69.0,Cercano al retiro,73.0
J. Denayer,22,CDM CB ,73.0,73.0,73.0,71.0,71.0,70.0,70.0,69.0,69.0,69.0,60.0,60.0,60.0,61.0,61.0,58.0,58.0,58.0,59.0,59.0,57.0,57.0,57.0,57.0,57.0,57.0,Máximo potencial,71.57
Fernando Navarro,35,LB ,75.0,75.0,75.0,73.0,73.0,72.0,72.0,73.0,73.0,73.0,66.0,66.0,66.0,64.0,64.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,60.0,60.0,62.0,60.0,Cercano al retiro,73.57
J. Ward,27,LB RB ,75.0,75.0,75.0,73.0,73.0,72.0,72.0,73.0,73.0,73.0,68.0,68.0,68.0,66.0,66.0,65.0,65.0,65.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,Máximo potencial,73.57
J. Schunke,30,CB ,73.0,73.0,73.0,63.0,63.0,60.0,60.0,70.0,70.0,70.0,56.0,56.0,56.0,46.0,46.0,46.0,46.0,46.0,41.0,41.0,43.0,43.0,46.0,46.0,43.0,46.0,Máximo potencial,66.43
A. Ba,26,CB ,73.0,73.0,73.0,64.0,64.0,61.0,61.0,65.0,65.0,65.0,51.0,51.0,51.0,45.0,45.0,45.0,45.0,45.0,43.0,43.0,45.0,45.0,48.0,48.0,45.0,48.0,Máximo potencial,67.0
J. Adéoti,28,CDM CB ,73.0,73.0,73.0,69.0,69.0,68.0,68.0,71.0,71.0,71.0,65.0,65.0,65.0,61.0,61.0,59.0,59.0,59.0,58.0,58.0,57.0,57.0,56.0,56.0,57.0,56.0,Máximo potencial,70.43
J. Neiroga,25,LM LB ,68.0,68.0,68.0,73.0,73.0,73.0,73.0,69.0,69.0,69.0,66.0,66.0,66.0,70.0,70.0,66.0,66.0,66.0,69.0,69.0,66.0,66.0,64.0,64.0,66.0,64.0,Máximo potencial,70.86
A. Scholz,24,CB ,73.0,73.0,73.0,69.0,69.0,68.0,68.0,71.0,71.0,71.0,66.0,66.0,66.0,62.0,62.0,62.0,62.0,62.0,60.0,60.0,61.0,61.0,61.0,61.0,61.0,61.0,Máximo potencial,70.43
M. Kempf,22,CB ,73.0,73.0,73.0,67.0,67.0,65.0,65.0,69.0,69.0,69.0,60.0,60.0,60.0,56.0,56.0,56.0,56.0,56.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,Máximo potencial,69.0
M. Casco,29,LB ,70.0,70.0,70.0,73.0,73.0,74.0,74.0,70.0,70.0,70.0,68.0,68.0,68.0,70.0,70.0,68.0,68.0,68.0,69.0,69.0,68.0,68.0,67.0,67.0,68.0,67.0,Máximo potencial,72.0
Víctor Álvarez,24,LM LB ,70.0,70.0,70.0,73.0,73.0,74.0,74.0,72.0,72.0,72.0,72.0,72.0,72.0,73.0,73.0,70.0,70.0,70.0,70.0,70.0,69.0,69.0,65.0,65.0,69.0,65.0,Máximo potencial,72.0
J. Amavi,23,LB ,71.0,71.0,71.0,73.0,73.0,74.0,74.0,70.0,70.0,70.0,69.0,69.0,69.0,72.0,72.0,70.0,70.0,70.0,71.0,71.0,71.0,71.0,70.0,70.0,71.0,70.0,Máximo potencial,72.43
M. Hawsawi,25,CB ,73.0,73.0,73.0,66.0,66.0,63.0,63.0,64.0,64.0,64.0,51.0,51.0,51.0,50.0,50.0,48.0,48.0,48.0,49.0,49.0,49.0,49.0,51.0,51.0,49.0,51.0,Máximo potencial,68.14
Juankar,27,LWB LM LB ,69.0,69.0,69.0,73.0,73.0,74.0,74.0,71.0,71.0,71.0,71.0,71.0,71.0,73.0,73.0,71.0,71.0,71.0,72.0,72.0,71.0,71.0,69.0,69.0,71.0,69.0,Máximo potencial,71.57
C. Nevorrete,25,RB ,73.0,73.0,73.0,73.0,73.0,73.0,73.0,72.0,72.0,72.0,68.0,68.0,68.0,67.0,67.0,65.0,65.0,65.0,66.0,66.0,64.0,64.0,61.0,61.0,64.0,61.0,Máximo potencial,73.0
G. Ferrari,25,CB ,73.0,73.0,73.0,62.0,62.0,58.0,58.0,66.0,66.0,66.0,49.0,49.0,49.0,42.0,42.0,40.0,40.0,40.0,37.0,37.0,39.0,39.0,41.0,41.0,39.0,41.0,Máximo potencial,65.57
G. Svensson,30,CB CM CDM ,72.0,72.0,72.0,68.0,68.0,68.0,68.0,73.0,73.0,73.0,67.0,67.0,67.0,61.0,61.0,61.0,61.0,61.0,57.0,57.0,59.0,59.0,57.0,57.0,59.0,57.0,Máximo potencial,69.71
N. Araujo,25,CB ,73.0,73.0,73.0,68.0,68.0,65.0,65.0,69.0,69.0,69.0,59.0,59.0,59.0,54.0,54.0,53.0,53.0,53.0,51.0,51.0,53.0,53.0,55.0,55.0,53.0,55.0,Máximo potencial,69.29
Enaldo Praz,29,LB ,72.0,72.0,72.0,73.0,73.0,72.0,72.0,72.0,72.0,72.0,68.0,68.0,68.0,67.0,67.0,64.0,64.0,64.0,64.0,64.0,62.0,62.0,59.0,59.0,62.0,59.0,Máximo potencial,72.29
J. Basanta,33,CB ,73.0,73.0,73.0,67.0,67.0,65.0,65.0,67.0,67.0,67.0,59.0,59.0,59.0,56.0,56.0,55.0,55.0,55.0,55.0,55.0,56.0,56.0,59.0,59.0,56.0,59.0,Cercano al retiro,69.0
